TI:,7816,0001,5,EPK,P,1,44710,44730,2,,P,,,389002
TI:,7816,0001,5,HCH,P,1,44860,44880,2,,P,,,390002
TI:,7816,0001,5,UPB,P,1,44980,45000,2,,P,,,391002
TL:,7816,0001,5,UPM,P,1,45150,,5,,P,,,392005
TF:,7816,0001,6,UPM,P,2,,45780,5,,P,,,392005
TI:,7816,0001,6,UPB,P,2,45880,45900,1,,P,,,391001
TI:,7816,0001,6,HCH,P,2,45998,46020,1,,P,,,390001
TI:,7816,0001,6,EPK,P,2,46148,46170,1,,P,,,389001
TI:,7816,0001,6,DGE,P,2,46322,46350,1,,P,,,388001
TI:,7816,0001,6,DGH,P,2,46455,46470,1,,P,,,387001
TI:,7816,0001,6,BEC,P,2,46600,46620,1,,P,,,386001
TI:,7816,0001,6,UPY,P,2,46750,46770,1,,P,,,385001
TI:,7816,0001,6,BKG,P,2,46900,46950,6,,P,,,383006
TI:,7816,0001,6,EHM,P,2,47140,47160,1,,P,,,382001
TI:,7816,0001,6,UPK,P,2,47260,47280,1,,P,,,381001
TI:,7816,0001,6,PLW,P,2,47410,47430,1,,P,,,380001
TI:,7816,0001,6,WHM,P,2,47500,47520,1,,P,,,379001
TI:,7816,0001,6,BBB,P,2,47620,47640,1,,P,,,378001
TI:,7816,0001,6,BWR,P,2,47770,47790,1,,P,,,376001
TI:,7816,0001,6,MLE,P,2,47860,47880,2,,P,,,375002
TI:,7816,0001,6,STG,P,2,47980,48000,1,,P,,,374001
TI:,7816,0001,6,WCL,P,2,48130,48150,2,,P,,,373002
TI:,7816,0001,6,ALE,P,2,48280,48300,1,,P,,,371001
TI:,7816,0001,6,MNJ,J,2,,48360,0,,P,1,,339050
TI:,7816,0001,6,THL,P,2,48400,48450,1,,P,,,338001
TI:,7816,0001,6,MON,P,2,48520,48540,1,,P,,,337001
TI:,7816,0001,6,CST,P,2,48580,48600,1,,P,,,336001
TI:,7816,0001,6,MAN,P,2,48670,48690,1,,P,,,335001
TI:,7816,0001,6,BLF,P,2,48760,48780,1,,P,,,334001
TI:,7816,0001,6,TEM,P,2,48880,48900,1,,P,,,333001
TI:,7816,0001,6,EMB,P,2,49000,49020,1,,P,,,332001
TI:,7816,0001,6,WMS,P,2,49090,49110,1,,P,,,331001
TI:,7816,0001,6,SJP,P,2,49180,49200,1,,P,,,330001
TI:,7816,0001,6,VIC,P,2,49300,49320,1,,P,,,329001
TI:,7816,0001,6,SSQ,P,2,49450,49470,1,,P,,,328001
TI:,7816,0001,6,SKN,P,2,49600,49620,1,,P,,,327001
TI:,7816,0001,6,GRD,P,2,49720,49740,1,,P,,,326001
TI:,7816,0001,6,ECT,P,2,49870,49920,3,,P,,,320003
TI:,7816,0001,6,WKE,J,2,,49980,0,,P,1,,319050
TI:,7816,0001,6,WKN,P,2,50020,50040,1,,P,,,248001
TI:,7816,0001,6,BCT,P,2,50110,50130,1,1,P,,,246001
TI:,7816,0001,6,HMD,P,2,50230,50250,1,,P,,,245001
TI:,7816,0001,6,RCP,P,2,50350,50370,1,,P,,,244001
TI:,7816,0001,6,STB,P,2,50440,50460,1,,P,,,243001
TI:,7816,0001,6,TGR,P,2,50530,50580,1,,P,,,242001
TI:,7816,0001,6,GUN,P,2,50740,50760,1,,P,,,240001
TI:,7816,0001,6,KEW,P,2,50890,50910,1,,P,,,239001
TL:,7816,0001,6,RMD,P,2,51120,,7,,P,,,238007
TF:,7816,0001,7,RMD,P,1,,51840,7,,P,,,238007
TI:,7816,0001,7,KEW,P,1,52028,52050,2,,P,,,239002
TI:,7816,0001,7,GUN,P,1,52172,52200,2,,P,,,240002
TI:,7816,0001,7,TGR,P,1,52395,52410,4,,P,,,242004
TI:,7816,0001,7,STB,P,1,52480,52500,3,,P,,,243003
TI:,7816,0001,7,RCP,P,1,52570,52590,4,,P,,,244004
TI:,7816,0001,7,HMD,P,1,52720,52740,4,,P,,,245004
TI:,7816,0001,7,BCT,P,1,52810,52830,4,,P,,,246004
TI:,7816,0001,7,WKN,P,1,52900,52920,2,,P,,,248002
TI:,7816,0001,7,WKE,T,1,,52980,EB,,P,1,,319040
TI:,7816,0001,7,ECT,P,1,53080,53130,1,,P,,,320001
TI:,7816,0001,7,GRD,P,1,53260,53280,3,,P,,,326003
TI:,7816,0001,7,SKN,P,1,53350,53370,2,,P,,,327002
TI:,7816,0001,7,SSQ,P,1,53500,53520,2,,P,,,328002
TI:,7816,0001,7,VIC,P,1,53620,53640,2,,P,,,329002
TI:,7816,0001,7,SJP,P,1,53710,53730,2,,P,,,330002
TI:,7816,0001,7,WMS,P,1,53830,53850,2,,P,,,331002
TI:,7816,0001,7,EMB,P,1,53950,53970,2,,P,,,332002
TI:,7816,0001,7,TEM,P,1,54070,54090,2,,P,,,333002
TI:,7816,0001,7,BLF,P,1,54160,54180,2,,P,,,334002
TI:,7816,0001,7,MAN,P,1,54280,54300,3,,P,,,335003
TI:,7816,0001,7,CST,P,1,54340,54360,2,,P,,,336002
TI:,7816,0001,7,MON,P,1,54430,54450,2,,P,,,337002
TI:,7816,0001,7,THL,P,1,54550,54570,3,,P,,,338003
TI:,7816,0001,7,MNJ,J,1,,54630,0,,P,1,,339040
TI:,7816,0001,7,ALE,P,1,54700,54720,2,,P,,,371002
TI:,7816,0001,7,WCL,P,1,54820,54840,1,,P,,,373001
TI:,7816,0001,7,STG,P,1,54940,54960,2,,P,,,374002
TI:,7816,0001,7,MLE,P,1,55060,55080,3,,P,,,375003
TI:,7816,0001,7,BWR,P,1,55150,55170,2,,P,,,376002
TI:,7816,0001,7,BBB,P,1,55270,55290,2,,P,,,378002
TI:,7816,0001,7,WHM,P,1,55420,55440,2,,P,,,379002
TI:,7816,0001,7,PLW,P,1,55510,55530,2,,P,,,380002
TI:,7816,0001,7,UPK,P,1,55630,55650,2,,P,,,381002
TI:,7816,0001,7,EHM,P,1,55780,55800,2,,P,,,382002
TI:,7816,0001,7,BKG,P,1,55990,56010,2,,P,,,383002
TI:,7816,0001,7,UPY,P,1,56110,56130,2,,P,,,385002
TI:,7816,0001,7,BEC,P,1,56260,56280,2,,P,,,386002
TI:,7816,0001,7,DGH,P,1,56410,56430,2,,P,,,387002
TI:,7816,0001,7,DGE,P,1,56530,56550,2,,P,,,388002
TI:,7816,0001,7,EPK,P,1,56710,56730,2,,P,,,389002
TI:,7816,0001,7,HCH,P,1,56860,56880,2,,P,,,390002
TI:,7816,0001,7,UPB,P,1,56980,57000,2,,P,,,391002
TL:,7816,0001,7,UPM,P,1,57120,,4,,P,,,392004
TF:,7816,0001,8,UPM,P,2,,57780,4,,P,,,392004
TI:,7816,0001,8,UPB,P,2,57880,57900,1,,P,,,391001
TI:,7816,0001,8,HCH,P,2,57998,58020,1,,P,,,390001
TI:,7816,0001,8,EPK,P,2,58148,58170,1,,P,,,389001
TI:,7816,0001,8,DGE,P,2,58322,58350,1,,P,,,388001
TI:,7816,0001,8,DGH,P,2,58455,58470,1,,P,,,387001
TI:,7816,0001,8,BEC,P,2,58600,58620,1,,P,,,386001
TI:,7816,0001,8,UPY,P,2,58750,58770,1,,P,,,385001
TI:,7816,0001,8,BKG,P,2,58900,58920,6,,P,,,383006
TI:,7816,0001,8,EHM,P,2,59110,59130,1,,P,,,382001
TI:,7816,0001,8,UPK,P,2,59230,59250,1,,P,,,381001
TI:,7816,0001,8,PLW,P,2,59380,59400,1,,P,,,380001
TI:,7816,0001,8,WHM,P,2,59470,59490,1,,P,,,379001
TI:,7816,0001,8,BBB,P,2,59590,59610,1,,P,,,378001
TI:,7816,0001,8,BWR,P,2,59740,59760,1,,P,,,376001
TI:,7816,0001,8,MLE,P,2,59830,59850,2,,P,,,375002
TI:,7816,0001,8,STG,P,2,59950,59970,1,,P,,,374001
TI:,7816,0001,8,WCL,P,2,60100,60120,2,,P,,,373002
TI:,7816,0001,8,ALE,P,2,60250,60270,1,,P,,,371001
TI:,7816,0001,8,MNJ,J,2,,60360,0,,P,1,,339050
TI:,7816,0001,8,THL,P,2,60400,60420,1,,P,,,338001
TI:,7816,0001,8,MON,P,2,60490,60510,1,,P,,,337001
TI:,7816,0001,8,CST,P,2,60550,60570,1,,P,,,336001
TI:,7816,0001,8,MAN,P,2,60640,60660,1,,P,,,335001
TI:,7816,0001,8,BLF,P,2,60730,60750,1,,P,,,334001
